payment_id,user_id,amount,currency,payment_date,method
f378b7c0-2899-41ee-90f5-de501f1e7656,0,0.0,USD,2026-02-05,Credit Card
f3a0be48-c757-49b9-867e-52c7fd5a5d3b,1,9.99,USD,2026-02-05,Credit Card
5f601866-ff76-4830-97b0-da9ea12ebe2c,3,4.99,USD,2026-02-05,Credit Card
679d4e67-3901-4718-a551-13a9f74a3f31,5,0.0,USD,2026-02-05,Credit Card
42fe334a-97ac-4221-adf8-a127059b75ef,9,9.99,USD,2026-02-05,Credit Card
808b9a34-fe2c-4c7f-b779-ac31b7ee13b0,10,4.99,USD,2026-02-05,Credit Card
dbef8b35-4d54-47f4-8370-90b33ebe6c8b,13,4.99,USD,2026-02-05,Credit Card
62eec3ba-a6dd-405b-93d2-30839a3e90e7,14,0.0,USD,2026-02-05,Credit Card
42a11121-0db4-466b-8afb-4111736ac658,15,4.99,USD,2026-02-05,Credit Card
f6195933-901a-457c-9018-8bf99541f3ba,16,0.0,USD,2026-02-05,Credit Card
6ba390a6-9b08-4c2e-94d8-776e2ea49556,17,9.99,USD,2026-02-05,Credit Card
fa030bbf-bc16-476c-a1ef-951f9e25ad4e,18,9.99,USD,2026-02-05,Credit Card
399bcf28-b2ec-4ffe-b6e6-957185d92bd3,19,4.99,USD,2026-02-05,Credit Card
3915c9dd-70bf-455d-bc8c-1ca336dd9fcb,22,0.0,USD,2026-02-05,Credit Card
2df5b23d-1953-4f31-a934-4c905cc06e10,27,9.99,USD,2026-02-05,Credit Card
c28786fd-4ece-497c-8782-4e8ab4e568c7,28,4.99,USD,2026-02-05,Credit Card
67771f30-0f8c-492f-951a-440a5da3ae53,29,9.99,USD,2026-02-05,Credit Card
fb77d5b2-0ec1-42f9-9668-cd111df561a2,31,0.0,USD,2026-02-05,Credit Card
094ef97b-9184-454a-b448-e95065a79f33,37,9.99,USD,2026-02-05,Credit Card
86d2acab-d6a8-4d72-aba4-d1919ba55fec,38,9.99,USD,2026-02-05,Credit Card
719ad453-ad53-4960-baec-ecf2e7627a14,39,0.0,USD,2026-02-05,Credit Card
e809248b-3d6d-430e-862c-4f105f69acbd,41,0.0,USD,2026-02-05,Credit Card
7e3a72d6-dc02-4ba0-b70a-5cefac7d5af2,43,4.99,USD,2026-02-05,Credit Card
5285cdbe-9e02-4333-aff7-1dd3a6d01d63,48,0.0,USD,2026-02-05,Credit Card
e83eaa36-3e2c-4f94-8c98-432ed41de015,50,4.99,USD,2026-02-05,Credit Card
236f5d52-5ace-435e-b215-f9306714d804,52,4.99,USD,2026-02-05,Credit Card
a74a6b89-5093-4266-9136-926d7e953cb0,53,9.99,USD,2026-02-05,Credit Card
4f4ba5ee-cdea-48b9-ad19-1dad40ffb37d,54,0.0,USD,2026-02-05,Credit Card
74d9a0b5-7430-4b9a-a151-16caa6fca2b4,55,9.99,USD,2026-02-05,Credit Card
70387228-1093-4595-837c-ad0b8efb678a,57,9.99,USD,2026-02-05,Credit Card
eb7709fa-348f-41b2-b245-1a39da7c79c3,61,9.99,USD,2026-02-05,Credit Card
51611fa3-285c-41a9-8bed-548ef8ee9a4f,64,0.0,USD,2026-02-05,Credit Card
033dbd28-baf1-4b52-b191-00d7a822e2b2,65,0.0,USD,2026-02-05,Credit Card
12162d71-14e8-4cdb-aace-8e310df9a99a,71,0.0,USD,2026-02-05,Credit Card
504512b0-33cb-4ca3-be62-41e428a63534,74,0.0,USD,2026-02-05,Credit Card
456fd33a-bb19-40cc-a2e2-99c0930552e4,78,0.0,USD,2026-02-05,Credit Card
16781fc9-6a73-40d8-88d6-e446ab8798ab,79,0.0,USD,2026-02-05,Credit Card
0abf3701-6989-41d8-9cbc-9339b4f6ee87,81,4.99,USD,2026-02-05,Credit Card
241f7e76-0552-4f22-bb42-f9fed88b9332,82,4.99,USD,2026-02-05,Credit Card
ff221efc-cf4f-48ae-85e3-f99dfe6edd5e,83,0.0,USD,2026-02-05,Credit Card
1f77c976-d64d-4a82-8910-064b22bfbd17,84,0.0,USD,2026-02-05,Credit Card
73cbe595-906c-42bf-9047-05186a7c062b,85,0.0,USD,2026-02-05,Credit Card
bc7742d2-55f6-427e-bd78-8b0ca0991593,87,4.99,USD,2026-02-05,Credit Card
f167c639-832b-40fa-9a15-a436cb543568,88,9.99,USD,2026-02-05,Credit Card
567e2a5d-0057-4339-a619-e24ac260bb98,91,4.99,USD,2026-02-05,Credit Card
3ef606c9-3342-44db-869a-55e27112e889,92,4.99,USD,2026-02-05,Credit Card
d62a34eb-70b3-4c56-be82-80ebb0bf63d1,94,0.0,USD,2026-02-05,Credit Card
1c0d94ff-00e3-4dd1-bc87-bb072c190f07,95,4.99,USD,2026-02-05,Credit Card
95d48d38-75ab-4b5d-a106-d9c481a6aeed,96,4.99,USD,2026-02-05,Credit Card
4ba5ce30-6d17-4c0e-97f2-5ed62521b041,97,4.99,USD,2026-02-05,Credit Card
