payment_id,user_id,amount,currency,payment_date,method
e18e5dfd-3899-44a6-bd25-a7be1edc3fe1,1,9.99,USD,2026-02-10,Credit Card
74a3beab-49e8-4c53-abfc-acdf9651bd8e,4,0.0,USD,2026-02-10,Credit Card
5be6ef8a-3381-468b-9c4e-b97f50f185b2,5,4.99,USD,2026-02-10,Credit Card
18d5e238-f5c6-43bf-bea0-7cdc84dd1ad0,6,0.0,USD,2026-02-10,Credit Card
eeb883dc-1248-4f1e-934b-e8fd2c503a13,9,9.99,USD,2026-02-10,Credit Card
d638717c-39c2-4579-b5e1-f5fdc448c669,10,9.99,USD,2026-02-10,Credit Card
e9d366cc-42a2-40e0-b109-b5dcfb0eabf5,12,4.99,USD,2026-02-10,Credit Card
ad57bf17-cad8-411a-92c4-abe441f1d72d,14,9.99,USD,2026-02-10,Credit Card
a32c2a4d-3295-4cd1-83d1-0bde51e0beda,17,4.99,USD,2026-02-10,Credit Card
13220361-3526-4f10-b798-a3861d7c175c,18,4.99,USD,2026-02-10,Credit Card
0c5cbb8c-3328-4746-9dc8-d5b0ea4d6b61,21,9.99,USD,2026-02-10,Credit Card
bb1ae980-cbdc-40e8-8e8a-dbff0c125b75,25,0.0,USD,2026-02-10,Credit Card
bc462298-adad-4333-ad99-61506f296c8f,26,4.99,USD,2026-02-10,Credit Card
81b3a667-18af-4f7b-81fc-7a179d5bf928,28,4.99,USD,2026-02-10,Credit Card
ca2fe4c5-42d1-4da1-971c-df1260f9c044,29,4.99,USD,2026-02-10,Credit Card
3eaf1d5d-2747-428e-a94b-1d3cf054acee,30,0.0,USD,2026-02-10,Credit Card
e8b06a99-b8a1-46e1-8ea8-44c541228ae1,31,9.99,USD,2026-02-10,Credit Card
b88110ac-e812-45aa-b7bd-6382391be73b,32,9.99,USD,2026-02-10,Credit Card
2353bbbe-9e31-4c33-80f3-bbae4324d3a1,34,9.99,USD,2026-02-10,Credit Card
de6391fa-ef0d-4fd9-9b81-4adcff9d5057,36,0.0,USD,2026-02-10,Credit Card
69750a02-1b3a-4ee5-aacb-8ee45d3bddfe,37,0.0,USD,2026-02-10,Credit Card
af035244-75b5-458c-9496-c0668ca31854,38,4.99,USD,2026-02-10,Credit Card
926c4b50-3e8d-42f0-95fb-be7058fd7966,44,0.0,USD,2026-02-10,Credit Card
24df121e-fe06-4d1c-91c6-e8339262d79f,46,9.99,USD,2026-02-10,Credit Card
b3ec474d-9b95-4309-bb84-7ac48dcf45cd,49,0.0,USD,2026-02-10,Credit Card
b16e0909-8af2-494d-b03f-d5d9fee01b8b,51,9.99,USD,2026-02-10,Credit Card
fbf07624-33c2-4985-b065-2e6f578ade5f,54,9.99,USD,2026-02-10,Credit Card
c996a74c-ebd7-4bc9-b87c-69c6b9e880be,55,0.0,USD,2026-02-10,Credit Card
64124da5-adcd-4aa4-9fa5-4032d69d344c,56,0.0,USD,2026-02-10,Credit Card
eef116ab-7a24-4776-a7ab-fb3acb8cbb4a,57,9.99,USD,2026-02-10,Credit Card
069a5377-d276-464b-b872-e15f0e3cdaa9,58,4.99,USD,2026-02-10,Credit Card
bfd50167-73d6-4ad5-8832-98323e250447,61,9.99,USD,2026-02-10,Credit Card
218df3b0-d366-4863-92f4-f851c6933235,65,9.99,USD,2026-02-10,Credit Card
538d68fe-2904-4877-8e25-1ef8f49f6950,66,9.99,USD,2026-02-10,Credit Card
227e59e1-bb57-4354-a04d-ba354620b7de,67,0.0,USD,2026-02-10,Credit Card
6c438388-3e59-4b3e-abdc-18f9bc622353,69,9.99,USD,2026-02-10,Credit Card
a3705aa1-e6d3-4f80-b47a-2ccf2d538150,70,0.0,USD,2026-02-10,Credit Card
44e7c6b4-29c9-4b97-b929-7df3137ef573,73,9.99,USD,2026-02-10,Credit Card
1d409b4a-0747-4622-9f3d-ef047704411a,74,4.99,USD,2026-02-10,Credit Card
d3108c88-cf75-42a7-a23a-2ad248119aab,75,0.0,USD,2026-02-10,Credit Card
35f108c5-2bc3-4107-a264-ff82e393ec16,76,4.99,USD,2026-02-10,Credit Card
97926bdb-0ec0-4a1d-a0c1-95dee9d5afc7,77,4.99,USD,2026-02-10,Credit Card
ab0a2d99-409f-4f2a-95e6-2f2a637011d9,81,4.99,USD,2026-02-10,Credit Card
2e89c59d-f0a9-4e9c-9602-b0cab822c60e,82,0.0,USD,2026-02-10,Credit Card
1feeb481-ffe2-4bdf-9f67-e5ebc486aa67,85,0.0,USD,2026-02-10,Credit Card
71bc591a-77ad-498e-9a8b-df99a82f5ed1,87,0.0,USD,2026-02-10,Credit Card
2f9765dc-7499-438f-9fce-3ef2a6d2abfd,89,4.99,USD,2026-02-10,Credit Card
be433ebd-8743-446c-8886-1ca42b40860e,91,4.99,USD,2026-02-10,Credit Card
a8aec3cd-3913-4e76-ae6e-982d2a385398,92,0.0,USD,2026-02-10,Credit Card
71fae91c-5cb6-433f-93c8-ee3e5d3e8916,93,9.99,USD,2026-02-10,Credit Card
ef803616-7724-4d08-aed8-8ef2e10f8064,94,4.99,USD,2026-02-10,Credit Card
c894df39-36de-4a78-a8f5-d207fd9e5b04,95,0.0,USD,2026-02-10,Credit Card
71546fdb-ae66-4a62-b7da-e96038c1109c,96,9.99,USD,2026-02-10,Credit Card
1080472a-b29c-457e-88be-e3550a579498,98,9.99,USD,2026-02-10,Credit Card
47ba55de-4aef-480d-b7ae-7bec06c2b4bd,99,0.0,USD,2026-02-10,Credit Card
