payment_id,user_id,amount,currency,payment_date,method
ee1de707-cff7-43a3-b428-8aa72de3e99c,4,0.0,USD,2026-02-04,Credit Card
89d7e1cc-5bef-40d7-9593-1ac925993c8a,5,4.99,USD,2026-02-04,Credit Card
108f9f98-f4d4-48ac-a5e0-44aaada4f85d,7,4.99,USD,2026-02-04,Credit Card
58d33faf-8916-42fc-88d4-09427a30796b,9,0.0,USD,2026-02-04,Credit Card
2e687a83-fa13-402b-9b63-950c377fd79e,11,0.0,USD,2026-02-04,Credit Card
1a46612d-e61d-4a97-a4ff-993e8ad61418,19,0.0,USD,2026-02-04,Credit Card
3d0a132a-8e92-46e6-beeb-ce9f19a3dcd8,21,9.99,USD,2026-02-04,Credit Card
da085978-e0ea-44e2-8258-e8c4e2e7caf8,28,0.0,USD,2026-02-04,Credit Card
24f118d4-d939-4bc1-9cd5-ba4d2c7e8506,29,9.99,USD,2026-02-04,Credit Card
00feedf8-7a8c-4e3b-8654-6faf104a699d,30,9.99,USD,2026-02-04,Credit Card
fb0ef048-f260-4ed0-aa71-31bf06d4d85d,32,0.0,USD,2026-02-04,Credit Card
daf029b0-5abd-4824-b162-cf3f0fee6a5e,36,0.0,USD,2026-02-04,Credit Card
149aa3e2-f1e0-4bed-815e-ebe9f17cc3aa,37,4.99,USD,2026-02-04,Credit Card
1c75b42c-28e3-4a8d-bae7-833a86902126,39,0.0,USD,2026-02-04,Credit Card
380da01e-c4e8-4ecd-a339-1fe0058ca3c3,40,4.99,USD,2026-02-04,Credit Card
d07c9181-71c9-4f0c-b660-62a5a0ae707c,42,0.0,USD,2026-02-04,Credit Card
71f35d82-08c1-4833-997f-e94813d6fb68,43,0.0,USD,2026-02-04,Credit Card
e3e6c090-7ee9-457e-a5f6-615d955b6fec,44,4.99,USD,2026-02-04,Credit Card
479ac4bf-d10b-4b58-9de1-d2055b5719cc,45,9.99,USD,2026-02-04,Credit Card
8097e565-3933-4532-ba00-c0a83fccbf73,48,9.99,USD,2026-02-04,Credit Card
3b4bf74a-5b33-4369-9389-ae2e9618f661,49,0.0,USD,2026-02-04,Credit Card
b8a235ce-5107-4469-9cdb-5c92b05a54f5,50,9.99,USD,2026-02-04,Credit Card
dde5dc69-2ec5-4136-b59d-93f1cf691c4c,52,4.99,USD,2026-02-04,Credit Card
84f69dc4-f3d0-48ed-ac6c-22dc8de98f24,53,0.0,USD,2026-02-04,Credit Card
dcaec51a-6b96-42db-82b0-ac5dad12ebe1,55,4.99,USD,2026-02-04,Credit Card
7d33f85e-9dfe-473d-99a3-85c6bc0d3e74,57,4.99,USD,2026-02-04,Credit Card
88821eb3-5864-4494-9fd3-a5422040d7e1,58,4.99,USD,2026-02-04,Credit Card
6f202519-77b8-4e80-b7b1-bd7674219a6c,67,0.0,USD,2026-02-04,Credit Card
8ac4986d-07e4-4800-a20c-670b31a26bca,68,0.0,USD,2026-02-04,Credit Card
109b0823-0fc1-4cdb-aaad-b158ae54ea0c,69,9.99,USD,2026-02-04,Credit Card
77a9e5d7-938c-4424-9f67-21adecf37b45,71,0.0,USD,2026-02-04,Credit Card
2fb2bf1e-eb79-49c0-adb1-1209d9d732dd,72,0.0,USD,2026-02-04,Credit Card
a1573451-b384-4e49-a317-50d163083b1c,73,4.99,USD,2026-02-04,Credit Card
fd7b6cfc-de11-4441-af13-86596fad2ae2,74,0.0,USD,2026-02-04,Credit Card
5b4d357a-44ca-4eca-9936-8ea6ae8027ba,75,9.99,USD,2026-02-04,Credit Card
c2627153-9382-4ef1-ac1e-43afe1b2921a,76,0.0,USD,2026-02-04,Credit Card
ba050ef3-eb30-4502-96d6-4455c6949ee3,77,9.99,USD,2026-02-04,Credit Card
6e4b17c8-098d-4b08-9d7f-854e96413238,78,9.99,USD,2026-02-04,Credit Card
b90c1f8f-e3b4-489a-b1fb-c335d29770cb,83,0.0,USD,2026-02-04,Credit Card
b1f39bef-7f34-4a42-b3bf-9aa3c19bd11f,84,9.99,USD,2026-02-04,Credit Card
df911b05-5a38-4d54-beba-c50ced4b5195,85,0.0,USD,2026-02-04,Credit Card
8faa8a2c-458b-48b4-adac-7a5a7fc52658,87,9.99,USD,2026-02-04,Credit Card
8942845f-3e62-4c19-ac45-046222be5853,88,0.0,USD,2026-02-04,Credit Card
d5c4a7dd-3569-4ca1-a245-441ade5dc9c9,89,0.0,USD,2026-02-04,Credit Card
51fbd2ac-bbe7-4d12-9c3f-291b161daf15,90,0.0,USD,2026-02-04,Credit Card
a6c1d952-9990-4048-941c-cea2e0f1390e,93,0.0,USD,2026-02-04,Credit Card
605e892c-845f-4365-9745-132b65d359c5,94,9.99,USD,2026-02-04,Credit Card
259a5bdb-e7f6-4e54-b06e-ae7a45c22a0c,97,0.0,USD,2026-02-04,Credit Card
39759e8c-bcc3-4d03-96f1-5f6adcf34e38,98,9.99,USD,2026-02-04,Credit Card
