payment_id,user_id,amount,currency,payment_date,method
f4c16dae-e373-4301-9189-6028370ef98f,0,4.99,USD,2026-02-01,Credit Card
195eae53-7920-40c2-974f-e600da79e821,1,4.99,USD,2026-02-01,Credit Card
660b5b5f-f90f-453a-b5d9-771fe612e3c8,3,0.0,USD,2026-02-01,Credit Card
ce988cd1-f058-4ed7-984b-a165cb3435cb,4,0.0,USD,2026-02-01,Credit Card
fa6bc0a6-9d7b-4d2c-9b13-50d06d7af1e9,7,9.99,USD,2026-02-01,Credit Card
8826a3fd-83a0-4db0-b645-ccdd74b4b143,10,9.99,USD,2026-02-01,Credit Card
c23ab81e-56c2-4dd4-9bb6-68680f83c8b5,11,9.99,USD,2026-02-01,Credit Card
a9d2fb7e-98a2-4c37-9a66-c4e4bcad0024,12,4.99,USD,2026-02-01,Credit Card
6d77b39d-6c19-4f0d-ba40-9c98563b5954,13,0.0,USD,2026-02-01,Credit Card
d3e59d17-70ae-4250-98e6-6380b04b9634,21,4.99,USD,2026-02-01,Credit Card
8b7b0490-5f77-4d24-9331-8735a32949e4,22,4.99,USD,2026-02-01,Credit Card
01fc861c-477e-4f6a-9bcc-a103ea79c739,25,4.99,USD,2026-02-01,Credit Card
a58dd3ac-c152-417b-af88-dafaa2ae5278,27,0.0,USD,2026-02-01,Credit Card
9cc55b54-3d67-4383-87ef-c861653988fd,30,0.0,USD,2026-02-01,Credit Card
ab45b4ee-845d-473c-9b9e-485fb9feca3b,32,4.99,USD,2026-02-01,Credit Card
729da89d-c103-4a1c-8202-8fdcda7ef14d,37,4.99,USD,2026-02-01,Credit Card
8467c0f4-6ae4-4d1a-985f-f89590be04d7,38,9.99,USD,2026-02-01,Credit Card
4584cbb1-13b3-4dcf-adb5-7fa8bf6d9faa,42,0.0,USD,2026-02-01,Credit Card
99d74892-1fdb-4afa-b79b-9dfab70a8097,43,9.99,USD,2026-02-01,Credit Card
e990cbe4-99fc-49e0-ae60-0fa6b7ddbfe1,44,4.99,USD,2026-02-01,Credit Card
c4149eba-5d65-435b-b7f5-ac43fc6da3db,47,4.99,USD,2026-02-01,Credit Card
f258bc61-c7b5-476e-ad3e-9962ccccf198,50,0.0,USD,2026-02-01,Credit Card
31221d24-5b3b-429f-8100-2d042fd78a06,51,4.99,USD,2026-02-01,Credit Card
7c07b4ef-8d38-4c46-81d0-cc5928ef21d4,52,4.99,USD,2026-02-01,Credit Card
cddc2080-db42-463a-91e9-7e31074a7db3,54,9.99,USD,2026-02-01,Credit Card
e4a2506b-f28a-4e9e-b90d-ec2ee02fa4ae,55,0.0,USD,2026-02-01,Credit Card
b067d194-d68c-4f86-a802-50f365ce7f26,56,9.99,USD,2026-02-01,Credit Card
a2ddfc41-85c2-4848-8e2c-76d6ba961b9d,57,9.99,USD,2026-02-01,Credit Card
237c7479-98a9-409a-9594-525920277be5,61,4.99,USD,2026-02-01,Credit Card
ac04c750-8d6f-4914-b74c-8ada71039b44,62,4.99,USD,2026-02-01,Credit Card
94ff9870-55e1-4646-aace-0026394a3055,64,0.0,USD,2026-02-01,Credit Card
66402ba9-8a25-4866-947a-b7b22d4548cb,74,0.0,USD,2026-02-01,Credit Card
be6a89bd-5f65-4347-a6ad-a63c5e97938f,76,4.99,USD,2026-02-01,Credit Card
e67c5658-b900-420f-9ecc-3e675432199c,77,4.99,USD,2026-02-01,Credit Card
7363eeeb-b434-42a7-9482-16f0b4fcb598,81,0.0,USD,2026-02-01,Credit Card
d3110933-582a-4d91-9eea-0f0078aebfbf,82,0.0,USD,2026-02-01,Credit Card
72d6c5c0-a034-4ace-b2e5-4cd1f0eb3792,84,0.0,USD,2026-02-01,Credit Card
606bc886-be14-4ead-bd79-e3764aba5735,87,9.99,USD,2026-02-01,Credit Card
07a72a7e-8da4-48f9-9bfb-05a1e45e53fa,90,9.99,USD,2026-02-01,Credit Card
b0e060f1-4556-4cff-a5a7-7797233964d8,91,4.99,USD,2026-02-01,Credit Card
facb1b39-454d-45d5-bf49-e9a2b0f261de,94,0.0,USD,2026-02-01,Credit Card
9529d9bf-c893-46ab-9698-62e630aa8e2a,96,0.0,USD,2026-02-01,Credit Card
c2e4defc-56be-426c-870c-f1c984e9af96,99,0.0,USD,2026-02-01,Credit Card
