payment_id,user_id,amount,currency,payment_date,method
ec98c7fe-bf95-41fe-b4a5-9a888a1ce9eb,1,0.0,USD,2026-02-07,Credit Card
dde0dcb1-6ca1-4149-b1a2-2255fff1807f,2,9.99,USD,2026-02-07,Credit Card
fe7d1c36-20e7-4d04-a167-0392522800f8,3,9.99,USD,2026-02-07,Credit Card
00c783c7-9527-4a4f-8a4e-eacb5207e4f3,4,9.99,USD,2026-02-07,Credit Card
ab014eb0-8882-4675-bbe2-35125b1eb847,8,4.99,USD,2026-02-07,Credit Card
14d733ee-14ae-47e7-aaca-69bb5847e42f,10,4.99,USD,2026-02-07,Credit Card
5b1aa0b0-43a2-4a64-ae0a-f55f95f9fb45,13,0.0,USD,2026-02-07,Credit Card
ea6c3911-01f1-4b13-bd9b-0b65b5ea95d9,15,9.99,USD,2026-02-07,Credit Card
fd8a4e1d-dfea-4ceb-9130-15dae1cd7e14,18,0.0,USD,2026-02-07,Credit Card
0931de14-b2e1-4e68-9e12-b1d288bbf3be,20,4.99,USD,2026-02-07,Credit Card
4cd284ae-9319-4c14-bbda-065284fd61c2,21,4.99,USD,2026-02-07,Credit Card
1732606f-d909-4bc3-9f3f-1231c9557e5a,23,0.0,USD,2026-02-07,Credit Card
41f1fb44-0fcb-4db4-a9b7-ea1d9168ae8e,24,0.0,USD,2026-02-07,Credit Card
5e79732b-20d0-4b21-ad2e-881fc24ca36c,25,4.99,USD,2026-02-07,Credit Card
bbd2e1ec-04ae-471b-ab49-db6a8d030525,30,0.0,USD,2026-02-07,Credit Card
04277d6c-ddb8-470f-b1c7-2f73e4388779,33,9.99,USD,2026-02-07,Credit Card
00b919fa-65f3-4ecd-8a61-ab3518869064,35,0.0,USD,2026-02-07,Credit Card
7035b43b-25e4-4564-89ce-d0fc6fa2978f,37,9.99,USD,2026-02-07,Credit Card
d6f778aa-c2f2-4016-beee-70d3772dc2be,40,9.99,USD,2026-02-07,Credit Card
d16e8d6d-192a-43d7-b251-f0730ee9bedb,43,0.0,USD,2026-02-07,Credit Card
222671cf-caad-4f29-886f-6ee4bcb1a6bf,46,0.0,USD,2026-02-07,Credit Card
ebc691a3-ef22-4963-bda5-0d2c102669a5,47,4.99,USD,2026-02-07,Credit Card
5c66af1e-9c98-45e5-8de7-d767446b103d,49,0.0,USD,2026-02-07,Credit Card
a808d272-51db-48d9-bd6e-27800bac007b,52,0.0,USD,2026-02-07,Credit Card
38555e84-ff0f-484e-88bc-b402f45247d1,53,9.99,USD,2026-02-07,Credit Card
efe932dc-3cf6-40ab-9ff3-2e376c07cf25,54,9.99,USD,2026-02-07,Credit Card
aba9dbee-5f6d-4ec2-a661-c2c073f748d8,56,4.99,USD,2026-02-07,Credit Card
020be7b9-ffb8-4b27-a256-0cd0721db2ca,58,0.0,USD,2026-02-07,Credit Card
e87e4be1-7aa9-4945-ab05-faa3d890df12,59,4.99,USD,2026-02-07,Credit Card
0086d885-78a0-4cbc-8798-034768397bca,60,0.0,USD,2026-02-07,Credit Card
37149c1b-2cd6-4417-8bd4-0493155a8b4b,61,9.99,USD,2026-02-07,Credit Card
79ba0578-ad8f-42d5-b870-f373d5f795de,62,9.99,USD,2026-02-07,Credit Card
a1d91673-1165-4818-a335-570ceafd6c2e,65,9.99,USD,2026-02-07,Credit Card
56005e3d-2a38-48f7-b945-7f9588a59660,68,0.0,USD,2026-02-07,Credit Card
00309391-03a8-441f-aa49-64e9ff631d6c,69,9.99,USD,2026-02-07,Credit Card
812aa7c3-9ad5-4fb8-b0f7-55d20c3056d7,72,4.99,USD,2026-02-07,Credit Card
c48b2f74-2f51-4a41-a552-0741273efb7b,73,4.99,USD,2026-02-07,Credit Card
3731b56c-3023-47b5-a89d-dc0fb24096c7,74,9.99,USD,2026-02-07,Credit Card
bc4d438c-025f-4ff8-97f7-6f331660b9a8,77,0.0,USD,2026-02-07,Credit Card
c6195961-b836-4890-ba1c-e314a09ee159,79,4.99,USD,2026-02-07,Credit Card
010be454-7f56-4a41-96c1-aa794f76b32d,82,0.0,USD,2026-02-07,Credit Card
76d75e85-2249-4df7-bf81-8c6fa51a2821,83,9.99,USD,2026-02-07,Credit Card
17865cb8-9738-4eb3-a23d-5df845f50ea1,84,4.99,USD,2026-02-07,Credit Card
b176dc0b-8774-45ff-a9c4-7bf48b5a49a3,85,0.0,USD,2026-02-07,Credit Card
c6ed4932-1085-4ec1-abd2-eda72664b8e9,87,4.99,USD,2026-02-07,Credit Card
8341e0aa-7257-440c-8158-341745a948c1,88,0.0,USD,2026-02-07,Credit Card
ba98b0e9-631f-4698-9bea-064923d15485,91,4.99,USD,2026-02-07,Credit Card
15172d16-bf2d-4251-b14b-ae10ae6a8e35,92,9.99,USD,2026-02-07,Credit Card
c92bb803-69d6-4696-905c-3bfecfdce53c,93,9.99,USD,2026-02-07,Credit Card
e1c08760-9e8a-49ff-a028-f3a8f98fc231,95,0.0,USD,2026-02-07,Credit Card
a8441966-be09-4ea7-9d20-726ed6662d5e,96,0.0,USD,2026-02-07,Credit Card
19fffaab-4fa1-4e9d-847d-fab8b43a127f,97,0.0,USD,2026-02-07,Credit Card
7f0bcd0e-a33b-44b0-94f6-406957098cad,99,0.0,USD,2026-02-07,Credit Card
